"","B01_50","B02_50","B01_100","B02_100","B01_500","B02_500","B01_1000","B02_1000"
"1",1.93934762126334,5.8513706263788,1.80282249029369,6.40799267495329,2.63209148689015,8.36585190381982,3.1166836761721,8.59224030890755
"2",1.71235085623724,4.90334197622781,2.27836367802053,6.88353385468716,2.9767795515026,8.71688118808453,2.63497933704491,8.17317449208622
"3",0.825419305517819,4.73744230738148,2.2948864733402,6.90005665908593,2.20905811572482,8.42366607656447,3.40487131395173,10.3126265360257
"4",1.90181434895143,5.813837350471,1.20607081194574,5.81124099459028,2.23434963673128,8.44895771109429,3.17216217382838,9.91093294268694
"5",1.29803692338468,5.2100599287818,1.12054690699105,3.41743499206657,1.91571688555331,8.13032498376151,3.24559106542551,10.1533462102753
"6",1.94866124999972,5.86068425268626,2.24447617371034,6.84964635921878,2.69972288735966,8.91433097608495,3.3655525495966,10.2733077163332
"7",1.35740521810516,5.05243821545572,2.30246503202083,3.89525281682064,2.79793734215633,9.01254542605523,1.69491402182553,8.6026692711589
"8",1.83933161469598,5.75135461889278,2.17993752259528,6.78510770777262,3.07448803237673,9.28909611457425,2.52576305159971,9.43351831828181
"9",1.72269912228079,4.92608963004341,1.64913712479293,5.12781144111987,2.31540762549679,8.53001569450345,1.53257020593173,8.44032537215776
"10",1.88113406944029,5.79315704787816,1.18345420987777,5.78862439483095,1.85136147674297,6.10819100886351,3.17169960437923,10.0794548308535
"11",1.72766838497587,5.63969138733247,2.30113620927666,6.90630638682845,2.9324511023035,7.2240786568218,2.72726069958037,9.63501589465761
"12",1.8475443616006,5.75956736634941,2.01838388403475,6.62355406197388,2.94191452701079,9.15652262005676,1.72844558146073,8.19584814589882
"13",1.74191838713625,5.65394139165526,2.1012837847462,6.70645397023293,3.01874808354626,9.23335606190392,2.7069339893734,9.61468922733047
"14",1.94416943851984,3.28061119294303,2.23034632780677,6.83551646930407,3.02903584360678,9.24364393631129,3.25744946672671,10.165204708455
"15",1.77288767281657,5.68491067665003,2.18501832415268,6.79018850985905,3.08537362988653,9.29998171116171,3.17487556578862,8.9427244935946
"16",1.36545085725524,5.27747385906806,2.23126491967058,6.83643500701702,2.0855519435699,7.97189670911445,1.96544306392786,8.87319814212651
"17",1.2138790144805,5.09436777702184,1.75185643043639,6.28795090830117,2.68756984814172,8.02970563802734,3.26899797329509,10.1767532118728
"18",1.80895576294535,5.72097876822258,1.96474661990774,6.12977455347621,2.97715245801123,9.19176054660062,2.21050585399905,7.50592508782131
"19",1.92768216510622,5.83970517016692,1.46500931779755,6.07017950156843,2.83010874440487,9.04471671273512,2.14221133775391,3.98760122947078
"20",1.91948804092923,5.83151099818625,1.45026485419922,4.53281017598043,1.94558251483215,7.67931099247483,3.44419210677131,10.3519473674207
"21",1.30740996030835,5.21943295929537,2.24219752505323,6.84736767827926,1.83282086503533,8.04742896017723,2.45327711579819,9.06656153666552
"22",1.23748729509425,5.14951027155072,2.27780202124148,6.8829722023048,3.09851588004994,6.80456266058769,3.28092491947132,10.1886801482201
"23",1.6442597902997,5.10150162835816,1.76250732828248,6.36767749709469,1.13618523658153,7.35079236154485,3.45076562703093,10.358520816151
"24",1.06641966721335,4.97844267229512,0.593886810829119,5.19905699355067,3.09163957225513,9.30624765234705,3.33153797545719,10.2392932100232
"25",1.56367005443472,4.1635568693185,2.15667976350066,6.76184991336042,2.4658896593088,8.19972565092951,3.44323003442571,10.3509853087729
"26",1.6646262599336,3.84220683545215,2.3025622030982,6.90773238519378,2.94676135841695,7.56724386705218,3.42658116319694,10.3343364384726
"27",1.91022262208261,5.82224562193704,0.50201332951093,1.09045570225422,2.60792202810831,8.82253011775452,3.2243412185976,10.1320963747189
"28",1.89661899552257,5.80864198318407,1.88504997892136,6.49022016368842,3.03019856886431,9.24480665474141,2.79740965337317,9.18469136989643
"29",1.60132765743673,5.51335065702428,2.20697333083217,6.8121435150797,2.85408425772573,9.06869233905525,2.80347745459096,9.71123259607577
"30",1.93360701329822,5.84563001539481,1.66354796603584,5.62616169003597,3.07472878554307,7.33798202071904,3.45264503370743,10.3604002747726
"31",1.94819063343789,5.86021363814463,-2.39686074064167,2.20830942607294,3.08604359970366,8.14770490730655,3.08951274130141,9.99726799838277
"32",0.220741528951692,4.1327645301193,1.73769431066992,4.07761139262763,2.25068924381759,5.43345132415482,2.53796200225656,9.44571722212663
"33",1.95544110478459,5.86746411017791,2.23955116966877,6.84472135447109,3.10322437748238,8.62133473119047,3.38543109994293,10.2931863557267
"34",1.95447825608581,5.86650125737062,1.47180546525934,6.07697565078718,2.70050282500608,8.84521253237006,3.45291400326073,9.27420500878532
"35",1.95046966254001,5.86249265998729,2.25513262635459,6.8603028108471,2.3790572782836,8.02555870734972,3.41619411524823,10.3239493636471
"36",1.66095379028998,1.72572001973518,2.298607935371,4.69206428864968,2.26639491538265,8.48100300402496,3.40458290363279,6.27818102299398
"37",-3.43257007649253,-0.726617724829516,2.08122504580911,6.68639522850494,-1.66410114178791,4.48523961626097,3.12947173514635,10.0372269955118
"38",1.67721370440272,5.58923665931533,0.973102808359002,5.57827299385852,0.489013308611675,5.86237966042887,3.3773139301619,8.78471087812534
"39",1.88786608775449,4.17272224304531,0.00599062813540745,4.61116081015297,2.91666440964684,4.04915016397376,3.30595661516736,10.2137115453729
"40",1.75161875589269,5.66364175974848,2.03452037424728,6.61091440076538,2.99485077480392,8.59000210614647,3.40009226599034,10.307847506473
"41",1.83957766811228,5.39365234430791,1.67348758415457,6.278657759607,1.26251179656606,6.34069432373849,3.28389112856564,10.1916462890598
"42",-0.391256581735551,3.52076642365925,1.25492238640358,5.86009256787609,2.96032981390039,9.17493789126144,3.15626571750556,10.064020990427
"43",1.57047944791475,5.48250211284922,0.584059597418701,5.18922978319065,3.0679337367834,9.28254183241648,3.4420545611257,10.3498097131383
"44",1.35476787500942,5.2667908776734,2.27405010716969,6.87922029141947,2.25575651150973,8.4703645882999,2.98751053654951,9.89526580711038
"45",1.95251127311501,5.86453427839945,2.25948036437295,6.86465054426159,2.89743946515699,9.11204755231807,2.03565704014659,8.94341230349141
"46",0.836873474300013,3.32513566077465,2.08163406075897,6.68680424638231,1.87116884597674,5.74823450698574,2.87250025444018,7.11053894418933
"47",1.95553062125314,3.13639438628057,1.67230318912277,6.27747331208388,1.83438793324785,8.04899600169011,3.32964836095437,10.2374036338
"48",0.988287594007282,4.90031059913625,0.24151719725738,4.84668738261875,-0.411084560597146,5.80352353564143,3.45196891725186,10.3597241881671
"49",1.95470452169545,5.86672752708638,2.20523940490939,6.06663700035661,3.05025207612545,9.26486017286095,3.21608218951519,10.1238374668035
"50",1.50197208573286,5.41399508727567,1.62047978324911,6.22564981103804,3.08988194231017,6.93056340195875,3.36162667781355,10.2693819103888
"51",1.84064180559697,5.7526647565274,2.29867480220659,6.9038448499356,3.10393559607354,9.31854368609652,3.34697731663334,10.254732593118
"52",1.75062321735023,2.99540049239901,2.14641747818582,6.75158765661546,2.32101432087416,8.5356224019294,3.44672769207205,8.03181261849591
"53",0.235172402567272,2.32971593937001,2.12607121182249,6.73124032215807,1.45331525443561,7.66792332005548,3.09854543243739,7.69043195716915
"54",1.36222270082416,5.27424570615542,2.21689983940095,6.82207000909585,3.05031341506344,5.08651924335123,3.44247531796145,10.3502305278759
"55",1.88611073337962,5.29995871360867,1.98977736801943,5.46702355679444,2.7095076667531,8.92411573752213,2.49751753412863,9.40527253007565
"56",-0.174941312197298,2.53842779876674,0.939653886782622,5.54482406403669,3.04085598475046,6.01323041798901,2.82806524674004,9.29867577914865
"57",1.48760963249172,5.3996326341419,-0.0995939759391575,4.50557620378416,3.04182276223833,9.25643084481834,2.19347900470984,6.13896358001443
"58",1.94558805652811,5.66276990283786,1.82691133064245,6.43208151509661,3.09348031490725,9.30808840085501,2.05985536642186,8.96761064370821
"59",1.94537250405843,5.85739550658577,1.92466930818948,6.40606666633383,3.10727220130428,9.3218802822135,3.45004277824796,10.3577979505951
"60",1.3288999477321,5.24092295030071,2.28526943667644,6.5559254280588,2.63651098571597,6.87794980883234,3.36247055156457,9.92682390159621
"61",1.89641638160681,5.10206767421264,2.15036720692201,6.7555373811803,2.56444735877733,8.77905538539244,3.45384699661179,10.2870536358073
"62",1.71488109729482,5.62690410253344,2.16438655238002,6.76955673517895,3.05664559380682,9.27125366708555,3.29247560243471,8.03465522653801
"63",1.04881676014027,-0.586297489230901,2.29820157310115,6.3470893027563,2.52393388473189,8.73854186665602,2.83511447103137,9.74286971211018
"64",1.70959628954741,0.738437523871539,1.80044118664873,6.40561136256748,3.10633511504858,9.22823758671615,3.22327260815962,8.66865469783204
"65",1.09123361694721,5.00325661777249,1.97889585613797,6.58406604142579,3.06574627234289,9.28035426679872,2.98772007603475,7.76708286606049
"66",1.08705595898447,4.99907895265837,2.28301718584495,5.66974582160387,2.48599838842318,7.22220633163488,3.12852496076391,10.0362802203643
"67",0.897881333292325,4.80990433404495,2.25212108200766,6.85729126499994,3.05228305517744,9.266891138532,2.7966914365353,9.70444670855989
"68",-0.436843088526857,3.47517990976871,2.1211495451238,6.68732879788564,1.84068167940057,8.05528977535289,3.44745318071591,10.3552083757241
"69",1.70939419400784,5.62141719891178,2.26936789732837,6.87453808194628,2.29744059322354,7.06917157942468,2.44188560167231,8.80743228818744
"70",1.02239261161325,4.62590256252488,2.1952092657484,4.9413905245369,3.02576603860734,8.58595202562236,3.29638028054376,9.45298821182348
"71",1.21720424358207,5.12922724721746,2.15133631356731,6.75650645082361,2.83921993103422,8.20950576664723,2.01616428895477,8.9239195463548
"72",0.384888566762868,4.29691157203507,2.30114746910674,6.90631763456649,3.09746826579953,9.31207635380343,2.14942569577113,9.05718080840302
"73",1.95035080294191,1.37897668949569,2.16181962638257,6.76698980956444,2.88640363953562,9.10101173014533,3.28987718608971,10.1976319128942
"74",1.17145728873965,4.03704333085835,1.53860836789089,6.14377849897296,2.84637445404218,5.67140707966331,3.21456888892806,10.1223241667492
"75",1.94335282900464,5.85537583386521,2.12694472322903,6.73211487779022,2.09723459973657,8.31184269312143,2.48276458358396,9.39051984393029
"76",1.49064254436485,5.40266554601098,1.84891567268167,6.45408585533535,1.42557684774044,5.69521421890857,0.547578230313775,4.43783612383459
"77",1.92875543818982,5.84077844349139,2.29435456706607,6.89952475162077,3.00065712478579,9.21526521809437,3.12179981363022,7.30640070225445
"78",1.93484211668954,5.84686511953274,2.27608893378243,6.88125911712463,1.37542336866386,6.65749920509199,0.208004025660102,7.11575912348201
"79",1.16477190027228,5.07679487189375,1.98428690541949,6.58945700229934,1.61750906076185,7.83211715422016,3.41420675857148,10.3219620021792
"80",-0.0241242280022931,1.99181179046955,1.49747773637127,5.71657662726348,1.99845329422749,8.21306131568815,2.24685559480793,9.15461078553506
"81",1.88792147254791,5.79994447763406,1.82374842600561,6.42891858818045,1.71778014590802,6.26485205635589,3.25406112434359,10.1618163091948
"82",0.902861183736718,2.35183762165513,2.1672302923555,6.77240047161726,1.72482445796925,7.93943241833989,2.84890406135492,9.50020868617207
"83",0.815816507173025,4.72783951049279,0.396050613165528,5.00122078994853,1.59644021436139,7.81104830717123,3.45222108308769,10.3599763388478
"84",1.79269741399641,5.70472041938987,2.10764437604674,2.43412900118902,2.08586763479389,4.68894111458326,3.35464820824882,10.2624027642732
"85",1.95592981517392,5.8679528190609,2.15012386848507,6.56958318053307,2.90156451913583,9.11617256907317,2.85392935200707,9.76168461880866
"86",1.17547050513059,5.0314612839715,1.98987813973775,4.99049670269778,3.08743907004168,9.30204678958506,3.36865858011925,7.26474998423032
"87",1.79464003600852,5.70666304121874,2.16535122508195,6.77052136702311,2.54156088386316,8.75616896038224,3.43815728674156,10.3459123936074
"88",1.06691783585465,4.97894084115478,2.24907605690878,5.92786995700089,2.84179901192113,9.05640708933981,3.39364102152331,10.3013962945257
"89",1.1512060945736,4.86507180674337,1.49931716183167,6.10448734730487,3.05652710996441,9.27113517650997,3.03395160493278,8.68154403187168
"90",1.14567898837586,5.05770199241636,0.262190148757,3.457618127676,2.61190026658511,7.93599767366686,2.60828391387156,9.51603919097136
"91",-0.264660390073011,3.40809064001711,0.546841898035083,5.15201208246854,2.31726133891107,8.01090889287713,3.37193937286963,8.26858868022987
"92",1.86600559402556,5.00757789562488,0.321172635303299,4.92634281674789,3.01597900189574,8.68284232326079,3.42438688430104,10.3321420189894
"93",0.430648583433069,3.6818911113193,1.36428181084854,5.96945191845921,2.15236133328995,8.36696942677997,2.64587366469493,9.55362878961341
"94",1.85577554532505,5.76779852074069,2.18519882894775,6.62376510169332,3.10552795331273,9.32013594766698,3.20441263804889,8.32435426453719
"95",1.49333719241222,5.40536019737437,2.26682374432592,6.87199392465385,2.43226279065073,8.64687087751281,3.4309385405802,9.44600406984262
"96",1.95558003527411,5.86760302679606,2.27891806377224,6.88408824522664,2.22575443818636,8.44036250381953,3.04982657351979,9.95758174112177
"97",0.899028505351204,4.81105150984796,1.86784229540575,6.47301247785381,2.96717254445718,9.18178061569006,3.1658286850618,10.07358392754
"98",1.54689747016312,5.45892046354685,0.0079871637140912,2.28732243669661,2.85982220558128,9.07443019790827,3.36291157403537,10.2706668521714
"99",0.79761981030785,3.59161889527631,2.2878548945279,5.8029611032561,2.73083978611243,8.94544787624886,2.75438441898689,7.22365484154466
"100",1.85712882189966,5.76915182334451,2.10031377586266,6.70548396116106,2.89510739758094,9.10971547570142,2.72290445537192,9.63065973243647
"101",1.28411070251177,5.19613364271345,2.14497038721541,6.75014057264266,2.4647101865495,8.67931826673771,3.45159562869947,8.98128792635566
"102",-0.0352936296628031,3.87672937306012,2.26490184205187,6.87007202172288,2.83176082992662,9.04636890295365,2.26421352862849,9.1719687413605
"103",-0.358078439079506,3.55394456595405,0.795945325308992,5.40111550972834,2.40275192015133,8.6173600009763,3.03675625625067,7.5836373525857
"104",1.73431127815835,5.64633428352894,1.69933821727645,6.30450840270298,2.85337686741792,9.06798493004027,3.43646888479486,8.47428300861952
"105",1.39070597389915,1.25939109156603,0.913143867457777,3.32769225566544,1.53842710714213,7.75292268672382,3.43948952022993,10.3472447857515
"106",0.88954159448641,4.80156459973569,1.8828545633552,4.41045645412841,2.81887828443172,9.03348637019144,2.53047981366444,9.29331314420142
"107",1.6981634174436,5.61018641661104,2.17711302628764,3.2931170319148,3.05921933538701,9.27382743349102,3.30700256378123,9.6994531428079
"108",1.53814611166456,5.45016911031136,0.387102481122838,4.99227266639413,3.06291705057885,7.22811332627282,3.42788235548426,8.94409210415529
"109",1.88678075192077,3.70697060045993,2.25138998236696,6.71168378767415,2.925847162661,9.14045509936295,3.14430964292922,10.0520649194768
"110",1.52247693357236,5.40361454250117,2.06249988603722,3.46551951420631,3.08584363629092,6.63738729182597,1.11185328676186,8.01960840631989
"111",1.898800610003,3.88742016675891,2.27810855047512,6.88327872749204,2.78357979187615,8.99818787741879,3.30946758388689,10.2172228343331
"112",1.80113642053259,5.71315942574617,2.1190242936363,6.7241944792019,3.10637200968603,9.32098010515966,3.29538036731003,9.9123644420788
"113",1.54768571614022,5.45970872085857,2.26704310121642,6.87221328543102,2.0069590077174,7.53262401999467,3.44933295950148,10.3570882357006
"114",1.9334314544293,5.84545445515864,2.06515579615086,6.6703258818138,2.66476522618655,7.56390410153898,3.15723187520382,10.0649871432331
"115",1.19057963661105,5.10260264087522,1.72550918770114,6.33067936486137,2.97255233122365,9.18716041154767,2.20910517425693,9.11686045069064
"116",1.81884196935519,5.73086497388623,2.29372934635549,6.89889953189574,2.78346785411077,8.78337857989646,3.45152603160625,6.34154175433844
"117",1.79896101198801,5.28042727168116,2.25047674971894,6.85564692293784,3.09940489171817,9.31401298868207,0.444790594815117,6.64007646646644
"118",1.95557163024745,5.86759462495267,1.62338130567782,6.0583561203354,2.30545639386281,8.52006269557069,2.82873844091125,9.73649371623333
"119",1.66779546551219,5.57981847069295,1.59459680805782,5.45322065118832,2.27838800701733,8.49299608487763,3.44320091252746,9.65903789620779
"120",1.9552936990361,5.8673167019891,2.26687710725626,6.87204729122004,1.61363848096079,7.82824657400369,0.645735371015462,7.55349064104962
"121",1.47042407576555,5.12527979642169,2.23522865428593,4.39349658397394,2.97369598829533,9.18830407670356,2.94435758889222,9.85211281631405
"122",-0.450405303396522,3.46161769794244,2.16058362421924,4.87163705389209,3.05274746463698,9.26735555007701,3.33026109165849,9.98633210249602
"123",0.0752748219415124,3.98729757435738,2.21361079564568,6.8187809795253,2.61807183001093,8.83267992791571,3.4531439024189,6.60081809271117
"124",1.69870071023355,1.69676376654466,2.29195014724873,6.89712032941236,3.09324588244289,9.30785386610603,3.33909995861097,10.2468548396463
"125",1.86434563670624,2.369037722664,1.82739831958047,5.19491957950893,0.772797495834709,6.97592039183462,3.41865304106614,10.32640828349
"126",1.928245114643,5.84026811938335,1.91439736398441,6.51956754534116,3.01578939378498,9.2303974800667,2.62393157670363,9.53168683646243
"127",1.71334565214883,5.62536865676295,2.29163275328135,1.99007820144742,3.08133217028922,8.30632122645096,3.37575752836358,10.2835127532278
"128",1.78072473458888,5.69274773237338,0.943315567885875,5.54848575286471,1.43469392563264,6.66159158512852,3.11616383206524,10.0239189595385
"129",1.13581661841282,3.99355658512926,2.28941752104302,6.89458770115998,2.75276899164709,8.96737667725273,3.36794616489044,9.73271033660603
"130",1.89167129097256,5.80369429593835,1.79834840805464,6.35833076980778,3.05810030040959,7.2128438768255,3.37657316244793,10.2843284409133
"131",1.9303227142284,5.84234571921706,2.0543392552829,5.86293598147698,0.533269817336816,5.64660709036997,3.44494831272868,10.3527035791593
"132",1.94753343940397,5.85955641907857,1.15696060572387,5.72787308219918,0.670876354860354,6.88548442626234,0.480069708176416,5.42394160198853
"133",1.95444314541326,5.86646614760589,2.30180347160349,6.15341719876533,3.01296611015471,9.15067285537168,3.41226127168954,10.320016422438
"134",-0.344283352230505,3.56773965275909,1.878336946272,6.48350713223132,2.95586251863301,9.17047034068628,3.45382183815605,10.3615769738825
"135",1.84670022792195,5.7587232327368,1.75025471388089,6.35542466402964,3.07907403200278,9.29368209161288,2.70969722219274,9.35674880910278
"136",1.82849775581392,3.42467665449418,1.89178585089807,5.44144799904291,2.96642305845501,9.18103114296724,2.94412793684967,9.47737280321394
"137",1.20691557273717,5.11893856529814,2.09179468289223,5.19780062316352,3.05068626693452,6.97203660875601,3.06115717892635,8.620422672362
"138",1.8581335929813,5.77015659736033,2.27037145156825,6.87554163740535,2.97933278136088,9.19394086927298,2.60378371434808,9.51153884240375
"139",1.9542018059587,5.86622480951596,2.28495715552181,4.23996833666946,1.65897755792906,7.87358562141918,3.35241631116992,10.2601715260273
"140",1.90466349983787,5.81668650158786,1.75181841138141,6.35698859175727,3.02249137358342,7.3856189158156,1.75935566514215,6.46479703054888
"141",1.91626352449981,5.82828652974911,1.30741374144043,4.05617460611248,3.10441347373819,9.31902156566514,2.61236959126882,8.0684665150327
"142",1.10810309743265,5.02012609896433,1.77763839404597,6.34222468312306,3.10484409793486,9.31945219197729,3.38561028540676,10.2933655601481
"143",1.9405584536218,5.52984849757993,2.00310702775585,3.79800798037564,2.53971573054633,8.75432382873862,3.43228219451908,10.3400374426607
"144",1.94885117785233,5.86087418319885,2.0357092645722,6.64087944786685,3.10392422656662,7.18441594081196,3.39608591492163,10.3038411797194
"145",-0.264257526783581,3.64776547745793,1.77842176899621,6.38359194352493,1.80580705492173,6.24251794323834,2.97766046510981,9.88541544740303
"146",1.78739457867363,5.69941757735885,2.00889861839738,4.70686885456215,2.79265885702779,9.00726693410661,3.18061614539454,7.69592997526081
"147",0.628340499554298,3.90677158215301,2.19255457294459,6.79772474992522,2.74823313035489,6.9519367079302,2.66274481660707,9.57050006293127
"148",1.60367263467891,5.51569563915881,2.27938665395118,6.81807465698974,2.37466784581136,7.54209497932032,3.32123654671886,10.2289917682257
"149",0.391679206236283,4.30370221153577,2.26602543898514,6.87119489169763,2.58089820294998,8.79550628316019,3.03256472378041,9.04866236235296
"150",1.56279569989388,5.47481870207477,2.15376031160751,5.64147995683624,3.0818392788546,9.29644734726793,3.115094469018,10.0228497458327
"151",1.95428802473781,5.20615531117428,1.61073379443432,5.94587378767061,3.10656284938284,6.61522083107263,-1.1301121268516,5.77764307165273
"152",0.943950733958953,4.85597373328102,2.05871153786057,6.66388099156114,3.06753410498993,9.28214219551148,3.4393894181427,8.18475497757925
"153",1.40682850927162,5.31885151369793,2.27305839537055,6.87822858049678,3.09350950536634,9.30811758154715,3.15742760972284,10.0651827896113
"154",-1.37460497927523,2.53741802526208,0.892809364790381,5.45931693250374,3.08936930342787,9.16806963145393,3.45001248381357,10.3577677072105
"155",1.18239422270122,5.09441722793571,2.26500832925893,6.87017851440797,2.54845979399471,8.76306788906646,3.44631390028519,10.3540691518513
"156",1.9482690739482,4.11324138334923,0.845798834599364,5.45096901961692,2.98791620860561,9.20252430681546,0.345572968778811,6.4938381066961
"157",1.24251649795262,5.15453950329943,-0.101734124257845,4.50343606109692,3.00952237593856,7.95124800306883,3.44070346420665,8.05391170176392
"158",1.95055570281966,5.23204716654129,1.6637729086704,4.6385154526495,3.07484312090844,9.28945120898516,3.44975156532587,9.3249225442695
"159",1.88296164330024,5.00480683670744,1.98972445669133,6.59489464237932,2.52122528898548,3.74069696863728,0.366817342818763,7.27457250510929
"160",1.68954815457875,5.60157114750371,2.29103296655917,5.65970134089039,3.09714136672198,5.90315765348646,3.4454197772186,10.3531748755628
"161",1.56867307932578,5.48069608399397,-0.812573699654166,3.79259647769682,2.94490677995117,8.61665627939084,1.96479562449156,8.61258043539533
"162",1.66476647465182,5.57678947954957,2.09509347942584,6.70026366501965,3.105657960972,8.99799455733188,3.25567244608715,9.80962616150657
"163",1.95476024665459,5.86678324871792,2.29641470571457,6.90158489047467,2.81209817772771,9.02670565458692,3.45387479371129,10.3616300713358
"164",1.05897495630842,4.92735101287718,2.1366874643531,6.74185762047075,1.92447341654457,6.66003732427191,3.44214440000246,7.45956398338853
"165",1.84490264554406,5.75692564739399,2.08569727900149,6.69086746019198,1.50031578027966,7.71492386805068,3.32799681237236,10.235752081271
"166",1.93856602776716,5.85058903315137,2.1924845689085,6.07012213909874,3.08269784911903,9.29730580546357,2.57615771176256,9.48391298361594
